Date,Profit,Sales
4/24/2015,15.43000031,272.4599991
4/25/2015,35.06000137,113.0899963
4/26/2015,194.2399941,1046.699997
4/27/2015,-15.98000049,265.420002
4/28/2015,69.51000107,544.4499931
4/29/2015,168.199997,412.2600021
4/30/2015,-349.7000012,467.8899994
5/1/2015,61.04000092,417.269989
5/2/2015,40.54000092,122.8399963
5/3/2015,-67.47999668,312.1800003
5/4/2015,123.4900007,531.9600067
5/5/2015,158.9800012,666.7799911
5/6/2015,10.80000019,107.9800034
5/7/2015,3.539999962,47.22999954
5/8/2015,-138.5899963,197.9799957
5/9/2015,97,387.980011
5/10/2015,309.4400034,985.6400032
5/11/2015,89.98999786,199.9799957
5/12/2015,144.2999964,714.4700165
5/13/2015,-49.46999933,895.3300018
5/14/2015,20,141.1499996
5/15/2015,475.390007,1321.010025
5/16/2015,317.3700047,1233.609989
5/17/2015,97.15000153,578.6300163
5/18/2015,364.1800041,882.5400238
5/19/2015,46.05999757,563.9500122
5/20/2015,-25.84000297,553.1999931
5/21/2015,-53.2999992,1138.080013
5/22/2015,255.6100007,794.730011
5/23/2015,20.07999992,114.7699966
5/24/2015,275.619997,617.7100144
5/25/2015,140.079998,389.3500137
5/26/2015,267.0800047,622.9399948
5/27/2015,96.48999691,367.4600105
5/28/2015,84.66000366,235.1600037
5/29/2015,195.5100002,869.9100113
5/30/2015,40.62999918,476.4500122
5/31/2015,120.5100021,331.980011
6/1/2015,267.7299995,656.8799972
6/2/2015,-143.1900044,478.9600067
6/3/2015,236.2300033,619.460022
6/4/2015,227.21,1157.920029
6/5/2015,92.27000046,697.5100097
6/6/2015,227.6199932,764.9300232
6/7/2015,9.460000038,36.38999939
6/8/2015,-99.61000012,1062.890034
6/9/2015,-362.2699985,1028.440018
6/10/2015,166.4700021,651.4200096
6/11/2015,153.6400013,457.4000016
6/12/2015,61.77000046,237.5599976
6/13/2015,-123.0600004,296.6900024
6/14/2015,9.840000153,327.9700012
6/15/2015,109.0900059,792.4799881
6/16/2015,107.7299996,397.3399964
6/17/2015,45.73999787,167.1899986
6/18/2015,25.26000023,419.3099975
6/19/2015,164.0899963,439.9700127
6/20/2015,103.5100002,660.9600144
6/21/2015,317.5299997,887.9599876
6/22/2015,20.70000076,118.2900009
6/23/2015,191.7199974,894.0300217
6/24/2015,117.8999987,347.4899921
6/25/2015,34.09999847,131.1699982
6/26/2015,290.8199997,662.9300232
6/27/2015,41.61000251,568.6599999
6/28/2015,-60.18000031,163.9900055
6/29/2015,191.1999984,777.9600181
6/30/2015,25.71000004,288.9700012
7/1/2015,263.4000016,899.9500218
7/2/2015,126.8000004,1025.660004
7/3/2015,46.08000087,445.9500046
7/4/2015,69.93000126,727.8900184
7/5/2015,17.85000038,37.18999863
7/6/2015,-201.9100056,461.4700089
7/7/2015,207.6500006,806.4899978
7/8/2015,-24.88000012,427.1399994
7/9/2015,47.84000015,669.490017
7/10/2015,198.2099981,619.4199982
7/11/2015,29.77000046,82
7/12/2015,-267.1400023,463.5400009
7/13/2015,37.65999985,314.3600026
7/14/2015,34.1699996,75.17000198
7/15/2015,-541.1699829,327.980011
7/16/2015,254.0700035,639.1200104
7/17/2015,60.1800013,706.4200134
7/18/2015,71.86000084,602.69001
7/19/2015,-111.4500027,696.2799911
7/20/2015,299.9000015,765.7700043
7/21/2015,217.4500026,622.7500076
7/22/2015,133.4100018,298.1700058
7/23/2015,252.8299999,1017.990017
7/24/2015,120.2699967,618.4200173
7/25/2015,22.68000031,359.980011
7/26/2015,168.9699927,862.670002
7/27/2015,199.6299992,914.9200211
7/28/2015,42.35000039,289.9099961
7/29/2015,248.569993,842.9700165
7/30/2015,81.94999885,400.7400055
7/31/2015,30.90999985,106.5899963
8/1/2015,157.110002,463.9600067
8/2/2015,114.1100006,580.9500046
8/3/2015,163.1299963,412.7799988
8/4/2015,234.7399998,788.5200042
8/5/2015,1.97999883,514.9200135
8/6/2015,119.9100037,449.9499969
8/7/2015,-210.6200008,361.4500046
8/8/2015,99.45000172,386.4799957
8/9/2015,292.2199936,771.3699876
8/10/2015,27.62999916,85
8/11/2015,286.2200012,869.9200287
8/12/2015,152.9799953,580.5399932
8/13/2015,69.69000244,191.9900055
8/14/2015,36.66999817,224.9799957
8/15/2015,30.61999989,228.5599976
8/16/2015,41.15999985,147
8/17/2015,164.2400007,756.1899948
8/18/2015,50.65999985,174.6799927
8/19/2015,41.43999863,581.3600159
8/20/2015,131.900003,429.9600105
8/21/2015,316.7999974,898.4000245
8/22/2015,-70.26000023,184.9700013
8/23/2015,93.19000292,666.2900047
8/24/2015,45,179.9799957
8/25/2015,55.59999847,118.2900009
8/26/2015,150.8500023,892.3600158
8/27/2015,86.08999634,245.9600067
8/28/2015,-84.68000217,529.7800026
8/29/2015,291.0099965,1268.840015
8/30/2015,128.1199989,318.8800049
8/31/2015,43.11999893,375.0200004
9/1/2015,-67.45000266,1055.190018
9/2/2015,22.5,74.98999786
9/3/2015,213.1500044,1034.710014
9/4/2015,21.03000021,262.2899971
9/5/2015,64.51001358,1167.880035
9/6/2015,-48.72999967,392.6499939
9/7/2015,103.0000017,563.650013
9/8/2015,-119.9700012,149.9600067
9/9/2015,52.86000156,129.1599999
9/10/2015,-133.1699933,587.8900146
9/11/2015,19,37.99000168
9/12/2015,-403.9800053,503.1100159
9/13/2015,156.9000053,338.3799896
9/14/2015,189.3700018,467.1500129
9/15/2015,40.14999771,391.4900055
9/16/2015,311.2899971,837.9200211
9/17/2015,13.0699997,39.59000015
9/18/2015,77.79999923,209.9800034
9/19/2015,95.76999856,710.420002
9/20/2015,184.9500046,473.3200073
9/21/2015,111.9299994,926.3000107
9/22/2015,14.34000015,362.9500122
9/23/2015,-53.08000088,160.5400009
9/24/2015,-16.77998927,617.1100083
9/25/2015,126.3999987,700.3999978
9/26/2015,35.15000153,103.9899979
9/27/2015,52.22999954,106.5899963
9/28/2015,108.8600025,259.5400085
9/29/2015,102.8599968,293.8800049
9/30/2015,125.2600021,260.9599915
10/1/2015,-437.219996,846.0500183
10/2/2015,265.390007,720.9200134
10/3/2015,-137.5099945,228.7199935
10/4/2015,75.61000252,297.1399918
10/5/2015,-24.4099998,775.5200119
10/6/2015,-190.8000011,429.0400124
10/7/2015,45.27000332,574.0099868
10/8/2015,204.5499992,605.949997
10/9/2015,169.0700035,598.1399917
10/10/2015,224.6699925,522.9599915
10/11/2015,217.509995,1051.930004
10/12/2015,89.62999725,248.9799957
10/13/2015,47.72999954,339.9100037
10/14/2015,178.2300091,985.4599762
10/15/2015,98.39000296,662.7000027
10/16/2015,26.20000076,100.7799988
10/17/2015,98.52999878,544.4899979
10/18/2015,281.4800034,966.9400177
10/19/2015,-40.56000137,120
10/20/2015,56.25999832,193.9900055
10/21/2015,182.3199997,844.2399979
10/22/2015,104.8899975,751.860012
10/23/2015,311.7500057,927.44001
10/24/2015,-335.279973,1095.290028
10/25/2015,173.4800043,481.3299903
10/26/2015,70.47000122,260.980011
10/27/2015,-15.18999958,496.3900147
10/28/2015,121.3899994,523.3099899
10/29/2015,-52.44999981,226.0200062
10/30/2015,104.8300014,530.020012
10/31/2015,307.7900028,771.1099855
11/1/2015,78.49999714,661.9500008
11/2/2015,-1008.199974,818.7600174
11/3/2015,-893.2800179,928.9300079
11/4/2015,214.8700047,431.480011
11/5/2015,1.25999999,126.0899963
11/6/2015,48.93000031,446.5500031
11/7/2015,216.3200016,920.6700134
11/8/2015,-75.56000329,648.2100219
11/9/2015,-137.5899983,309.5400085
11/10/2015,99.05999756,402.9700165
11/11/2015,231.6900064,592.9600144
11/12/2015,42.70000172,91.33999824
11/13/2015,-282.5600042,771.6200142
11/14/2015,2.039999962,169.9900055
11/15/2015,72.57000124,348.0300064
11/16/2015,7.199999809,95.94999695
11/17/2015,267.5800018,569.9599914
11/18/2015,30.13000059,439.4400101
11/19/2015,124.5400086,969.5000153
11/20/2015,189.1999989,667.4000053
11/21/2015,40.92000151,445.9300079
11/22/2015,89.02999878,237.4100037
11/23/2015,47.50999832,105.5699997
11/24/2015,40.40999889,628.8299866
11/25/2015,200.0400009,605.6300049
11/26/2015,19.19000053,106.5899963
11/27/2015,43.22999954,1048.750031
11/28/2015,-17.95000076,284.980011
11/29/2015,4,45.5
11/30/2015,46.45999908,105.5999985
12/1/2015,28.23000049,273.25
12/2/2015,85.75,245.970005
12/3/2015,235.5999995,961.440033
12/4/2015,-318.8999939,1155.570038
12/5/2015,29.47999954,109.1900024
12/6/2015,151.240005,715.3300018
12/7/2015,-173.8999977,954.1700135
12/8/2015,-195.1200037,1100.53999
12/9/2015,224.869997,657.3399887
12/10/2015,-155.8099928,342.2499885
12/11/2015,18.80999947,58.79000092
12/12/2015,63.78999901,197.3799973
12/13/2015,-303.4500122,454.9500122
12/14/2015,19.95999909,633.9400177
12/15/2015,197.5799968,773.8199958
12/16/2015,352.2099896,873.480011
12/17/2015,74.90999938,269.2100048
12/18/2015,-66.23999786,195.9900055
12/19/2015,423.1000004,1217.790028
12/20/2015,77.660002,530.3200073
12/21/2015,88.88000488,833.9400024
12/22/2015,123.0299988,363.980011
12/23/2015,79.95999909,557.9100037
12/24/2015,233.0999984,495.8799896
12/25/2015,58.58000183,167.3699951
12/26/2015,9.5,94.95999908
12/27/2015,260.0799999,780.6500244
12/28/2015,-354.5700111,586.3500061
12/29/2015,97.20999909,472.1800079
12/30/2015,155.7200031,784.2099875
12/31/2015,90.22000122,569.9500122
1/1/2016,77.37000304,207.4800072
1/2/2016,-27.15999985,127.5
1/3/2016,189.1700049,586.3100052
1/4/2016,135.2899981,770.0299987
1/5/2016,-90.69999695,113.3799973
1/6/2016,-148.4200058,1045.280014
1/7/2016,452.4000067,1117.76001
1/8/2016,285.9899979,851.9400177
1/9/2016,178.4700012,387.980011
1/10/2016,180.3099976,391.980011
1/11/2016,30.03000069,272.980011
1/12/2016,-23.34999731,624.4700127
1/13/2016,16.01000023,48.5
1/14/2016,10.960001,983.6200257
1/15/2016,118.7900009,395.980011
1/16/2016,-23.45999908,169.9900055
1/17/2016,210.9699996,779.1000138
1/18/2016,-50.91999812,668.5700149
1/19/2016,72.69000149,544.4000054
1/20/2016,18.51000214,254.3700028
1/21/2016,-17.10000038,299.9899902
1/22/2016,81.75999832,495.9700165
1/23/2016,177.3800056,762.2299996
1/24/2016,90.96000099,324.4400024
1/25/2016,76.19000195,758.5400124
1/26/2016,114.27,639.0599976
1/27/2016,124.2700023,638.2000122
1/28/2016,165.3299999,466.8499984
1/29/2016,17.86999989,143.0799961
1/30/2016,-322.8500023,561.9700108
1/31/2016,333.4499998,817.3800239
2/1/2016,-160.2000022,717.5700017
2/2/2016,268.0900001,621.6400146
2/3/2016,62.86000061,185.9900055
2/4/2016,-1082.699968,1143.910034
2/5/2016,86.40000153,191.9900055
2/6/2016,229.8499947,666.9600144
2/7/2016,167.3500023,588.0300217
2/8/2016,44.41999817,94.5
2/9/2016,9.729999542,28.79999924
2/10/2016,186.2299976,628.1200028
2/11/2016,120.6800022,590.960022
2/12/2016,26.1500034,1026.340019
2/13/2016,212.3200035,1090.670029
2/14/2016,241.7699966,660.1600113
2/15/2016,18,239.9799957
2/16/2016,18.45000076,245.9799957
2/17/2016,44.88000107,411.9700127
2/18/2016,134.2199974,293.9900055
2/19/2016,-59.57000351,943.7799987
2/20/2016,348.6400032,1081.440025
2/21/2016,-195.2199936,267.2300033
2/22/2016,208.3199997,890.0199815
2/23/2016,101.6300035,410.7299957
2/24/2016,10.32999992,36.88000107
2/25/2016,-172.1800079,379.3699951
2/26/2016,102.190001,505.970005
2/27/2016,185.6899977,535.1100006
2/28/2016,82.77999878,179.9600067
2/29/2016,-74.83000183,28.78000069
3/1/2016,103.8800011,329.980011
3/2/2016,295.8900032,762.4100037
3/3/2016,-22.11000061,193.9199982
3/4/2016,285.1099987,898.8500138
3/5/2016,346.0499973,855.4200058
3/6/2016,-579.0699835,835.9000129
3/7/2016,18.25000119,830.4200249
3/8/2016,30.61999964,421.2099992
3/9/2016,-33.27000046,450.9700127
3/10/2016,-223.1499872,476.949997
3/11/2016,93.90000153,299.9899902
3/12/2016,17.36999893,603.8700104
3/13/2016,-88.3000135,1062.010035
3/14/2016,33.75,269.980011
3/15/2016,-81.38999939,313.4300079
3/16/2016,130.4900017,452.980011
3/17/2016,19.75999453,854.960022
3/18/2016,37.53999948,305.0800018
3/19/2016,119.829998,397.2799988
3/20/2016,59.10000896,574.3400097
3/21/2016,41.43000031,110.4899979
3/22/2016,78.36999989,472.5000037
3/23/2016,110.8799973,450.3700104
3/24/2016,291.5099945,766.7300034
3/25/2016,-852.1299992,781.5500183
3/26/2016,-131.4899959,407.4199982
3/27/2016,136.3599944,613.6800079
3/28/2016,12,37.5
3/29/2016,139.8599968,637.9400177
3/30/2016,41.05999899,884.9900207
3/31/2016,63.02999974,758.4600067
4/1/2016,73.57000206,982.2800178
4/2/2016,-40.01000591,437.5500107
4/3/2016,266.4300022,575.1800117
4/4/2016,-81.5,287.980011
4/5/2016,96.46000481,494.3499985
4/6/2016,15.30000019,181.9799996
4/7/2016,195.1400042,500.6700134
4/8/2016,47.73000074,395.9600067
4/9/2016,-59.46000096,605.7000141
4/10/2016,-40.54999736,579.4200059
4/11/2016,7.809999946,343.2299958
4/12/2016,263.9199967,805.0300141
4/13/2016,139.2699966,434.9600067
4/14/2016,31.17000008,407.3499984
4/15/2016,3.690000057,41.97999954
4/16/2016,-264.5599976,207.5
4/17/2016,56.97999955,639.9400101
4/18/2016,-8.749999527,590.6600113
4/19/2016,240.3900004,656.0399933
4/20/2016,-126.3300018,383.980011
4/21/2016,-1.639999385,344.1199989
4/22/2016,34.40000153,80
4/23/2016,64.20999956,641.1700134
4/24/2016,42.10000038,299.4800034
4/25/2016,155.0899983,331.4199906
4/26/2016,81.24999809,170.4699974
4/27/2016,70.99000025,643.8800125
4/28/2016,137.6399975,490.4400101
4/29/2016,137.8600006,506.3700104
4/30/2016,87.32000113,265.7099991
5/1/2016,52.51000023,146.6799965
5/2/2016,52.07999801,443.9700127
5/3/2016,-552.0300011,1051.929993
5/4/2016,32,511.9700165
5/5/2016,252.5699997,687.9400025
5/6/2016,199.6299973,677.7100067
5/7/2016,95.05999756,193.9900055
5/8/2016,12.02999949,173.9799996
5/9/2016,86.72999955,232.2600021
5/10/2016,241.2100029,834.8899994
5/11/2016,110.2999992,705.8600006
5/12/2016,5.869999886,51.99000168
5/13/2016,168.2100022,814.9500122
5/14/2016,47.29999731,512.8499985
5/15/2016,105.0200024,525.980011
5/16/2016,112.3300004,764.8100051
5/17/2016,203.2700045,659.3600159
5/18/2016,270.9899998,1006.060021
5/19/2016,29.19999888,869.6500168
5/20/2016,47.48000002,112.3999996
5/21/2016,172.3000011,630.1600036
5/22/2016,40.27999878,128.6900024
5/23/2016,72.3900013,226.1399994
5/24/2016,114.9100037,339.980011
5/25/2016,-15.12000846,765.8500213
5/26/2016,13.19999981,149.9900055
5/27/2016,235.8900032,503.4599991
5/28/2016,77.86000252,540.7099992
5/29/2016,100.1900015,343.7199935
5/30/2016,334.3800049,1304.87001
5/31/2016,92.44999981,228.6900005
6/1/2016,14.86999989,131.5699959
6/2/2016,-229.0400014,662.9000168
6/3/2016,111.7200007,497.0500031
6/4/2016,111.4300003,227.4100037
6/5/2016,359.5599961,1108.700028
6/6/2016,13.35000229,847.7200012
6/7/2016,84.66000366,235.1600037
6/8/2016,154.6699962,374.0700073
6/9/2016,151.1099987,715.930008
6/10/2016,74.41999817,247.1399955
6/11/2016,237.4199982,840.3100205
6/12/2016,218.0299978,650.7000161
6/13/2016,66.77999878,274.4000015
6/14/2016,-2.52000046,319.2799988
6/15/2016,156.4699945,1108.910019
6/16/2016,80.63999939,167.9900055
6/17/2016,-222.369999,464.980011
6/18/2016,47.59999847,169.9900055
6/19/2016,-110.4700031,1035.080032
6/20/2016,77.28000258,443.3700104
6/21/2016,-51.51000023,211.8799973
6/22/2016,164.8000021,638.2899857
6/23/2016,-66.13999939,293.9700012
6/24/2016,-66.40000153,278.980011
6/25/2016,122.75,567.9700165
6/26/2016,-10.48999978,692.9100189
6/27/2016,114.9699988,481.9400139
6/28/2016,211.710003,933.8400039
6/29/2016,15.60999966,904.9000206
6/30/2016,-64.70000454,746.8700103
7/1/2016,24.57999993,233.470005
7/2/2016,139.6800041,587.9700165
7/3/2016,84.84000015,609.4599991
7/4/2016,5.079999924,44.99000168
7/5/2016,38.70000076,237.4100037
7/6/2016,99.7900009,751.030014
7/7/2016,190.5199995,527.980011
7/8/2016,161.4399967,597.3600083
7/9/2016,241.7000007,632.3000107
7/10/2016,-290.4499736,1034.420029
7/11/2016,-10.99999237,880.9200211
7/12/2016,258.8799934,712.1200103
7/13/2016,57.25999928,278.0199927
7/14/2016,82,499.9799957
7/15/2016,65.15999599,537.480011
7/16/2016,90.90000152,259.8500061
7/17/2016,86.49999431,629.6300125
7/18/2016,88.68000031,221.0699997
7/19/2016,141.4799976,400.8199997
7/20/2016,105.8899984,441.1600113
7/21/2016,14.85999966,131.5
7/22/2016,71.5,220
7/23/2016,15,299.980011
7/24/2016,36.02000046,490.1199952
7/25/2016,175.9699955,529.4400024
7/26/2016,153.6000023,452.9700089
7/27/2016,135.2599964,398.1800118
7/28/2016,199.9900007,1139.180012
7/29/2016,192.6799927,409.9599915
7/30/2016,-370.0099983,360.7899933
7/31/2016,57.74000168,122.8399963
8/1/2016,-76.78000069,795.7599907
8/2/2016,12.81000054,766.2099914
8/3/2016,127.9099999,503.9500007
8/4/2016,102.2199993,565.070015
8/5/2016,34.18999863,72.75
8/6/2016,0.590000033,237.6699981
8/7/2016,-147.1699982,370.4100036
8/8/2016,-181.4100037,113.3799973
8/9/2016,-32.79999924,163.9900055
8/10/2016,97.6099968,1088.279999
8/11/2016,69.09999847,153.5599976
8/12/2016,-12.44999981,248.9799957
8/13/2016,-890.4700012,474.5199966
8/14/2016,278.579998,937.3400193
8/15/2016,-27.35999918,415.4500045
8/16/2016,59.19999981,218.4400005
8/17/2016,76.22000217,456.8400116
8/18/2016,108.1399965,531.6199951
8/19/2016,419.119997,1219.880016
8/20/2016,113.8900013,857.2900009
8/21/2016,271.2200012,763.960022
8/22/2016,272.0300083,874.9500199
8/23/2016,31.20000076,103.9899979
8/24/2016,183.3099976,513.0500107
8/25/2016,232.9799977,794.9200287
8/26/2016,-175.6300106,930.9400025
8/27/2016,10.07999992,143.9700012
8/28/2016,14.73999977,38.77999878
8/29/2016,102.8700028,559.130001
8/30/2016,104.6500015,227.5
8/31/2016,223.1699962,884.8999938
9/1/2016,50.44999838,332.859993
9/2/2016,115.9300041,242.9100037
9/3/2016,252.6899968,1025.610008
9/4/2016,96.82999802,203.6900024
9/5/2016,159.2200012,923.1299897
9/6/2016,124.5,617.230011
9/7/2016,231.9900027,598.7300109
9/8/2016,159.3399963,505.9600067
9/9/2016,199.6800079,498.9400024
9/10/2016,163.7800016,580.990017
9/11/2016,481.0299989,1164.700028
9/12/2016,-153.7900013,450.6900082
9/13/2016,224.2300009,770.9900093
9/14/2016,21.92000008,347.980011
9/15/2016,7.210000038,114.3899994
9/16/2016,108.9299975,514.2500115
9/17/2016,16.62000084,47.47999954
9/18/2016,176.1699995,656.2100068
9/19/2016,19.72999955,633.5499878
9/20/2016,-11.47000027,181.9900055
9/21/2016,199.4900026,1023.810028
9/22/2016,-297.7600117,284.9800034
9/23/2016,32.75999832,363.980011
9/24/2016,122.5499954,542.0500183
9/25/2016,80.89000131,476.9599952
9/26/2016,32.41999817,482.9700165
9/27/2016,535.2999954,1190.440018
9/28/2016,273.1000004,832.9000092
9/29/2016,-455.1200218,916.7200088
9/30/2016,173.4099984,992.4899979
10/1/2016,24.29999924,53.99000168
10/2/2016,202.289999,554.9300079
10/3/2016,-217.980011,1140.920021
10/4/2016,-26.73999407,611.9499969
10/5/2016,166.3899994,605.7800102
10/6/2016,157.4699955,735.0200119
10/7/2016,183.1100006,464.9299927
10/8/2016,116.7200012,304.3799896
10/9/2016,279.4400005,999.5800096
10/10/2016,-205.8599906,735.3900146
10/11/2016,9.979999542,158.3600006
10/12/2016,258.4300003,893.2100106
10/13/2016,37.97000122,335.980011
10/14/2016,143.3799973,429.9600144
10/15/2016,40.97999954,126.0899963
10/16/2016,242.7099965,1056.440018
10/17/2016,132.3800016,336.8200036
10/18/2016,168.9300003,475.1199952
10/19/2016,172.4700012,351.980011
10/20/2016,53.99000168,782.3300019
10/21/2016,88.57999993,231.6800003
10/22/2016,55.80999756,443.340004
10/23/2016,217.1900005,670.8900071
10/24/2016,-895.420002,954.3200073
10/25/2016,22.17999983,465.7299957
10/26/2016,152.9499989,1115.880005
10/27/2016,239.3800068,879.8800049
10/28/2016,254.429996,673.3500062
10/29/2016,102.5199995,862.960022
10/30/2016,22.17000008,251.9799957
10/31/2016,338.1899948,682.9499969
11/1/2016,26.17000008,648.960022
11/2/2016,125.7199988,547.7000046
11/3/2016,7.079999924,360.1899986
11/4/2016,51.33000183,163.9900055
11/5/2016,1.199999693,584.3700084
11/6/2016,205.3099975,525.9499969
11/7/2016,40.39000369,388.4100113
11/8/2016,7.199999809,95.98000336
11/9/2016,169.0199967,363.199997
11/10/2016,205.75,471.7000008
11/11/2016,197.199997,451.480011
11/12/2016,-28.21000052,486.6800004
11/13/2016,155.2799988,658.5700073
11/14/2016,181.6499977,560.980011
11/15/2016,83.30000305,169.9900055
11/16/2016,3.480000019,173.9900055
11/17/2016,65.55999946,140.6899986
11/18/2016,175.0199986,805.3100128
11/19/2016,265.4599991,796.9499969
11/20/2016,58.28000021,516.6799927
11/21/2016,-63.68999767,1212.410019
11/22/2016,-13.39000318,678.630001
11/23/2016,-704.819992,865.7600098
11/24/2016,171.4799995,469.9700089
11/25/2016,127.6499978,835.7299959
11/26/2016,527.4200097,1136.700012
11/27/2016,73.69999695,272.9500122
11/28/2016,223.6799984,966.4600144
11/29/2016,206.940001,1063.810005
11/30/2016,133.2200012,283.4500122
12/1/2016,93.32000161,440.1100158
12/2/2016,22.92000199,640.730011
12/3/2016,46.82999993,528.9600105
12/4/2016,168.6000013,1059.320023
12/5/2016,75.18000031,624.2999878
12/6/2016,233.6399994,552.0699997
12/7/2016,77.04999924,265.0900002
12/8/2016,134.8499985,591.4599992
12/9/2016,279.2900086,578.1500092
12/10/2016,131.8999977,558.2500114
12/11/2016,-17.1799984,814.3900147
12/12/2016,-8.390000343,35.99000168
12/13/2016,-246.4800072,532.3999939
12/14/2016,0.40999985,309.8099976
12/15/2016,221.2499962,776.6800079
12/16/2016,131.0800018,284.9500122
12/17/2016,-31.92000391,652.9000015
12/18/2016,504.7600079,1068.610024
12/19/2016,42.75999832,250.8799972
12/20/2016,181.1900024,395.9700012
12/21/2016,-315.3600264,1220.809998
12/22/2016,20.3499999,103.7200031
12/23/2016,156.6699982,381.8399964
12/24/2016,268.7200012,820.4600144
12/25/2016,204.6799984,646.1399918
12/26/2016,138.1200013,620.3499985
12/27/2016,8.970000745,1012.640015
12/28/2016,89.29000092,245.9799957
12/29/2016,41.36000061,88
12/30/2016,-478.2700092,779.7100124
12/31/2016,82,163.9900055
1/1/2017,297.3299961,1027.91
1/2/2017,-218.2600021,319.1500015
1/3/2017,84.14000012,954.1800232
1/4/2017,80.09000206,198.3599968
1/5/2017,151.4799977,913.4499894
1/6/2017,211.2799926,816.9400024
1/7/2017,111.7900028,537.2200088
1/8/2017,315.3100054,1010.919998
1/9/2017,222.4900017,569.9000092
1/10/2017,41.20000076,286.4300003
